"","Task","Muscle","Mean_Dif","SD_Dif","Min_Dif","Max_Dif"
"206","task05","Teres Minor",6.6336767297418,7.27971360073909,0.0226482183408194,55.9822609899789
"207","task05","Trapezius, Clavicle",5.63287042590347,6.05032790858547,0.000339082928750595,46.7215185867681
"208","task05","Triceps Lateral Head",3.20707384780062,3.36296767029348,0.00102217012707489,27.482055694275
"209","task05","Triceps Long Head",1.88688276506372,1.98906300726618,0.000268358981171066,16.7368510177915
"210","task05","Triceps Medial Head",2.89806730783772,3.07360686112212,0.00217036278313959,26.074732390878
"211","task06","Anconeus",5.74350378570551,6.51788618036494,0.00189691323449605,54.0120366661779
"212","task06","Anterior Deltoid",1.36769367311408,1.29552516780017,0.000247633836623466,10.8311912300066
"213","task06","Anterior Supraspinatus",7.37100435471147,4.21409876370397,0.00432701901779886,42.3104403385284
"214","task06","Biceps Long Head",13.1144964840902,7.06399010543342,0.00488859904929839,66.6851225985409
"215","task06","Biceps Short Head",16.0376983463063,7.02344458968654,0.0873231029052945,36.0228569806796
"216","task06","Brachialis",6.71593182183468,5.5390266520445,0.00267726372500121,45.3202246191564
"217","task06","Brachioradialis",5.52601087655388,7.18958884809062,0.0010243193555004,57.1343693691073
"218","task06","Coracobrachialis",13.289228450356,5.20385839652691,0.097369298500599,27.5143523142532
"219","task06","Inferior Infraspinatus",16.9860615929312,10.6977886328946,0.0274589230604043,59.7838436074876
"220","task06","Inferior Latissimus Dorsi",1.83772012865641,1.88625460352061,0.000764572164778355,17.3171998616874
"221","task06","Inferior Pectoralis Major",0.407076226937676,0.411917902404104,0.000746869098846091,2.44680713891951
"222","task06","Inferior Rhombiod",0.765630146561267,0.78436288312315,0.000825219573483311,5.74489144532802
"223","task06","Inferior Serratus Anterior",2.61688306781314,1.27254293098372,0.00530440065659832,6.8255842306567
"224","task06","Inferior Subscapularis",3.94720181663217,4.26769740119508,0.00520207725276751,49.154171945254
"225","task06","Inferior Trapezius, Scapula",4.14256695130588,4.39505490066954,0.000184052755077303,28.8828040320835
"226","task06","Levator Scapula",1.02369558850113,1.04183267033838,0.000392902524412537,6.5801687352165
"227","task06","Middle Deltoid",4.64630536116747,3.28786148172334,0.00423744454980124,21.1024768520052
"228","task06","Middle Latissimus Dorsi",1.4957390374262,1.65173988407946,0.00308557290632337,13.9249978450491
"229","task06","Middle Pectoralis Major",0.961480401254898,0.971879473798781,0.00113271450393459,6.81099642827482
"230","task06","Middle Serratus Anterior",2.34509380083353,2.49248151542004,0.00098481030236865,18.2132695353165
"231","task06","Middle Subscapularis",4.61689353873118,5.11608958184357,0.00042336443070323,43.1456180594694
"232","task06","Middle Trapezius, Scapula",1.24356339357658,1.27836705368112,0.000791568544207425,8.84253694357335
"233","task06","Pectoralis Minor",17.8880731208008,10.3808053684873,0.0139614123080989,60.7075468003416
"234","task06","Posterior Deltoid",3.36124181959734,3.4436118370276,0.00181830869329011,25.0412330421689
"235","task06","Posterior Supraspinatus",5.70379888467271,6.09444559773919,0.00403923560439967,85.7536762423792
"236","task06","Pronator Quadratus",5.76744042371651,5.37373362815684,0.000240842303890699,49.2991707243628
"237","task06","Pronator Teres, Humeral",4.55660181111923,5.24875335016976,0.000424216806739874,42.5709561120265
"238","task06","Pronator Teres, Ulnar",6.17452041493337,6.46629872019107,0.000118350906739707,58.2975188527756
"239","task06","Superior Infraspinatus",17.31685221096,11.986098005846,0.0166093079481939,65.8095276329376
"240","task06","Superior Latissimus Dorsi",1.91851456677989,2.02618340986589,0.0024605885131928,13.9307947502324
"241","task06","Superior Pectoralis Major",1.3376705404145,1.3602829773915,0.00258032234330681,10.6005756730874
"242","task06","Superior Rhombiod",0.54058077337248,0.555778084271018,0.000167303900927203,5.10833700087106
"243","task06","Superior Serratus Anterior",2.40966175853489,2.72280856435754,0.00464335281004648,23.6496594506564
"244","task06","Superior Subscapularis",5.43992853746208,5.90174451771221,0.00101278667088842,47.397168354144
"245","task06","Superior Trapezius, Scapula",0.592378109544876,0.630765778915489,0.000382674166140597,4.60161234082493
"246","task06","Supinator",3.18935000008021,3.69973552340451,0.000190783080170842,23.9898716831256
"247","task06","Teres Major",2.47873786782984,2.5633861538051,6.57429400392068e-05,17.1185000851535
"248","task06","Teres Minor",8.67249488819538,7.27178323844527,0.0153516870610986,70.1744193348077
"249","task06","Trapezius, Clavicle",6.13189948842328,6.67613633193854,4.7759888324006e-05,64.0226113540787
"250","task06","Triceps Lateral Head",3.49254399403037,3.76173557437334,0.00446591454555021,29.2460587858436
"251","task06","Triceps Long Head",1.86374181464276,1.98738617883925,0.00113119087847803,18.1946575334672
"252","task06","Triceps Medial Head",3.03390694112341,3.26688616165975,0.00194457249547692,25.2652402867557
